entity,label,context,source_url,source_title
D.C.,GPE,"The agency is headquartered in North Bethesda, Maryland, a suburb of Washington, D.C. (with a Rockville mailing address).",https://en.wikipedia.org/wiki/Agency_for_Healthcare_Research_and_Quality,Agency for Healthcare Research and Quality
Rockville,GPE,"The agency is headquartered in North Bethesda, Maryland, a suburb of Washington, D.C. (with a Rockville mailing address).",https://en.wikipedia.org/wiki/Agency_for_Healthcare_Research_and_Quality,Agency for Healthcare Research and Quality
the Agency for Health Care Policy and Research,ORG,"It was established as the Agency for Health Care Policy and Research (AHCPR) in 1989 as a constituent unit of the Public Health Service (PHS)  to enhance the quality, appropriateness, and effectiveness of health care services and access to care by conducting and supporting research, demonstration pr",https://en.wikipedia.org/wiki/Agency_for_Healthcare_Research_and_Quality,Agency for Healthcare Research and Quality
AHCPR,ORG,"It was established as the Agency for Health Care Policy and Research (AHCPR) in 1989 as a constituent unit of the Public Health Service (PHS)  to enhance the quality, appropriateness, and effectiveness of health care services and access to care by conducting and supporting research, demonstration pr",https://en.wikipedia.org/wiki/Agency_for_Healthcare_Research_and_Quality,Agency for Healthcare Research and Quality
the Public Health Service,ORG,"It was established as the Agency for Health Care Policy and Research (AHCPR) in 1989 as a constituent unit of the Public Health Service (PHS)  to enhance the quality, appropriateness, and effectiveness of health care services and access to care by conducting and supporting research, demonstration pr",https://en.wikipedia.org/wiki/Agency_for_Healthcare_Research_and_Quality,Agency for Healthcare Research and Quality
HHS Office of Strategy,ORG,"As part of the announced 2025 HHS reorganization, AHRQ is planned to be integrated into the new HHS Office of Strategy.",https://en.wikipedia.org/wiki/Agency_for_Healthcare_Research_and_Quality,Agency for Healthcare Research and Quality
the National Center for Health Services Research and Development,ORG,"History AHRQ's earliest predecessor was the National Center for Health Services Research and Development, established in 1968 within the short-lived PHS Health Services and Mental Health Administration (HSMHA) during the 1966–1973 PHS reorganizations.",https://en.wikipedia.org/wiki/Agency_for_Healthcare_Research_and_Quality,Agency for Healthcare Research and Quality
PHS Health Services,ORG,"History AHRQ's earliest predecessor was the National Center for Health Services Research and Development, established in 1968 within the short-lived PHS Health Services and Mental Health Administration (HSMHA) during the 1966–1973 PHS reorganizations.",https://en.wikipedia.org/wiki/Agency_for_Healthcare_Research_and_Quality,Agency for Healthcare Research and Quality
Mental Health Administration,ORG,"History AHRQ's earliest predecessor was the National Center for Health Services Research and Development, established in 1968 within the short-lived PHS Health Services and Mental Health Administration (HSMHA) during the 1966–1973 PHS reorganizations.",https://en.wikipedia.org/wiki/Agency_for_Healthcare_Research_and_Quality,Agency for Healthcare Research and Quality
PHS,ORG,"History AHRQ's earliest predecessor was the National Center for Health Services Research and Development, established in 1968 within the short-lived PHS Health Services and Mental Health Administration (HSMHA) during the 1966–1973 PHS reorganizations.",https://en.wikipedia.org/wiki/Agency_for_Healthcare_Research_and_Quality,Agency for Healthcare Research and Quality
the NIH Division of Research Grants Health Services Study Section,ORG,It was established largely through the efforts of members of the NIH Division of Research Grants Health Services Study Section.,https://en.wikipedia.org/wiki/Agency_for_Healthcare_Research_and_Quality,Agency for Healthcare Research and Quality
the PHS Division of Chronic Diseases,ORG,"The new center quickly absorbed the PHS Division of Chronic Diseases, which dated back to 1949, in order to access the latter's larger budget.",https://en.wikipedia.org/wiki/Agency_for_Healthcare_Research_and_Quality,Agency for Healthcare Research and Quality
HSMHA,PERSON,"When HSMHA was split up in 1973, the center was included in one of its successors, the Health Resources Administration.",https://en.wikipedia.org/wiki/Agency_for_Healthcare_Research_and_Quality,Agency for Healthcare Research and Quality
the Health Resources Administration,ORG,"When HSMHA was split up in 1973, the center was included in one of its successors, the Health Resources Administration.",https://en.wikipedia.org/wiki/Agency_for_Healthcare_Research_and_Quality,Agency for Healthcare Research and Quality
the Bureau of Health Services Research,ORG,"It was renamed the Bureau of Health Services Research that year, and then the National Center for Health Services Research in 1975.",https://en.wikipedia.org/wiki/Agency_for_Healthcare_Research_and_Quality,Agency for Healthcare Research and Quality
that year,DATE,"It was renamed the Bureau of Health Services Research that year, and then the National Center for Health Services Research in 1975.",https://en.wikipedia.org/wiki/Agency_for_Healthcare_Research_and_Quality,Agency for Healthcare Research and Quality
the National Center for Health Services Research,ORG,"It was renamed the Bureau of Health Services Research that year, and then the National Center for Health Services Research in 1975.",https://en.wikipedia.org/wiki/Agency_for_Healthcare_Research_and_Quality,Agency for Healthcare Research and Quality
the Office of the Assistant,ORG,In 1978 it was transferred to the Office of the Assistant Secretary for Health.,https://en.wikipedia.org/wiki/Agency_for_Healthcare_Research_and_Quality,Agency for Healthcare Research and Quality
Health,ORG,In 1978 it was transferred to the Office of the Assistant Secretary for Health.,https://en.wikipedia.org/wiki/Agency_for_Healthcare_Research_and_Quality,Agency for Healthcare Research and Quality
the National Center for Health Services Research and Health Care Technology Assessment,ORG,In 1985 it was renamed the National Center for Health Services Research and Health Care Technology Assessment.,https://en.wikipedia.org/wiki/Agency_for_Healthcare_Research_and_Quality,Agency for Healthcare Research and Quality
Agency for Health Care Policy and Research,ORG,"In 1989, the agency became its own operating agency within PHS, and was renamed Agency for Health Care Policy and Research (AHCPR) by the Omnibus Budget Reconciliation Act of 1989 (103 Stat. 2159).",https://en.wikipedia.org/wiki/Agency_for_Healthcare_Research_and_Quality,Agency for Healthcare Research and Quality
the Omnibus Budget Reconciliation Act,ORG,"In 1989, the agency became its own operating agency within PHS, and was renamed Agency for Health Care Policy and Research (AHCPR) by the Omnibus Budget Reconciliation Act of 1989 (103 Stat. 2159).",https://en.wikipedia.org/wiki/Agency_for_Healthcare_Research_and_Quality,Agency for Healthcare Research and Quality
surgery,MEDICAL_SPECIALTY,"When the agency produced a guideline that concluded that back pain surgery was unnecessary and potentially harmful, a lobbying campaign aided by Congressmen whose backs had been operated on changed the name of the agency and scaled back the guidelines program, which existed as the National Guideline",https://en.wikipedia.org/wiki/Agency_for_Healthcare_Research_and_Quality,Agency for Healthcare Research and Quality
the National Guideline Clearinghouse,ORG,"When the agency produced a guideline that concluded that back pain surgery was unnecessary and potentially harmful, a lobbying campaign aided by Congressmen whose backs had been operated on changed the name of the agency and scaled back the guidelines program, which existed as the National Guideline",https://en.wikipedia.org/wiki/Agency_for_Healthcare_Research_and_Quality,Agency for Healthcare Research and Quality
"December 6, 1999",DATE,"AHCPR was reauthorized December 6, 1999, as the Agency for Healthcare Research and Quality (AHRQ) under the Healthcare Research and Quality Act of 1999, which amended Title IX of the Public Health Service Act (42 U.S.C. 299 et seq).",https://en.wikipedia.org/wiki/Agency_for_Healthcare_Research_and_Quality,Agency for Healthcare Research and Quality
the Healthcare Research and Quality Act,ORG,"AHCPR was reauthorized December 6, 1999, as the Agency for Healthcare Research and Quality (AHRQ) under the Healthcare Research and Quality Act of 1999, which amended Title IX of the Public Health Service Act (42 U.S.C. 299 et seq).",https://en.wikipedia.org/wiki/Agency_for_Healthcare_Research_and_Quality,Agency for Healthcare Research and Quality
Public Health Service,ORG,"The budget includes $334 million in Public Health Service (PHS) Evaluation Funds, a decrease of $30 million from FY 2014, and $106 million from the Patient-Centered Outcomes Research Trust Fund, an increase of $13 million above FY 2014.",https://en.wikipedia.org/wiki/Agency_for_Healthcare_Research_and_Quality,Agency for Healthcare Research and Quality
FY 2014,DATE,"The budget includes $334 million in Public Health Service (PHS) Evaluation Funds, a decrease of $30 million from FY 2014, and $106 million from the Patient-Centered Outcomes Research Trust Fund, an increase of $13 million above FY 2014.",https://en.wikipedia.org/wiki/Agency_for_Healthcare_Research_and_Quality,Agency for Healthcare Research and Quality
the Patient-Centered Outcomes Research Trust Fund,ORG,"The budget includes $334 million in Public Health Service (PHS) Evaluation Funds, a decrease of $30 million from FY 2014, and $106 million from the Patient-Centered Outcomes Research Trust Fund, an increase of $13 million above FY 2014.",https://en.wikipedia.org/wiki/Agency_for_Healthcare_Research_and_Quality,Agency for Healthcare Research and Quality
FY 2015,DATE,"The FY 2015 budget is intended to ensure the Agency continues its progress on health services research to improve outcomes, affordability, and quality.",https://en.wikipedia.org/wiki/Agency_for_Healthcare_Research_and_Quality,Agency for Healthcare Research and Quality
the Healthcare Cost and Utilization Project (HCUP,ORG,The budget also supports the collection of information on health care spending and use through the Healthcare Cost and Utilization Project (HCUP) and Medical Expenditure Panel Survey (MEPS).,https://en.wikipedia.org/wiki/Agency_for_Healthcare_Research_and_Quality,Agency for Healthcare Research and Quality
Medical Expenditure Panel Survey,ORG,The budget also supports the collection of information on health care spending and use through the Healthcare Cost and Utilization Project (HCUP) and Medical Expenditure Panel Survey (MEPS).,https://en.wikipedia.org/wiki/Agency_for_Healthcare_Research_and_Quality,Agency for Healthcare Research and Quality
July 2018,DATE,"In July 2018, the National Guideline Clearinghouse (NGC) and the National Quality Measures Clearinghouse (NQMC), two longtime online resources from the AHRQ, were shut down because federal funding ceased to be available to them.",https://en.wikipedia.org/wiki/Agency_for_Healthcare_Research_and_Quality,Agency for Healthcare Research and Quality
the National Quality Measures Clearinghouse,ORG,"In July 2018, the National Guideline Clearinghouse (NGC) and the National Quality Measures Clearinghouse (NQMC), two longtime online resources from the AHRQ, were shut down because federal funding ceased to be available to them.",https://en.wikipedia.org/wiki/Agency_for_Healthcare_Research_and_Quality,Agency for Healthcare Research and Quality
NQMC,PERSON,"In July 2018, the National Guideline Clearinghouse (NGC) and the National Quality Measures Clearinghouse (NQMC), two longtime online resources from the AHRQ, were shut down because federal funding ceased to be available to them.",https://en.wikipedia.org/wiki/Agency_for_Healthcare_Research_and_Quality,Agency for Healthcare Research and Quality
